latitude,longitude,language
37.689242,12.6390055,en
37.689242,12.6390055,it
44.61625,39.2435,ru
44.61625,39.2435,ru
44.61625,39.2435,en
44.61625,39.2435,und
44.61625,39.2435,ru
49.7480835,0.40087,fr
50.741147,-2.9642730000000004,en
50.741147,-2.9642730000000004,en
53.494598,-6.235720000000001,pt
51.45998344,0.16130269,en
40.712104,31.6706595,tr
53.09975821,-2.43817239,en
45.144315,10.813536,it
45.144315,10.813536,it
45.144315,10.813536,it
40.4777945,-3.7035075,es
40.102974,29.533077,tr
38.3489055,-0.515521,es
51.1668635,6.413857999999999,en
51.1668635,6.413857999999999,tr
51.1668635,6.413857999999999,und
51.1668635,6.413857999999999,tr
54.503549,18.4636595,pl
51.5730085,-1.7856895,en
54.5697275,-1.322,en
54.5697275,-1.322,en
51.8099065,-0.0294243,en
51.452524,-0.9820305,en
46.173155,6.164073,und
46.173155,6.164073,fr
46.173155,6.164073,und
48.22012,16.379845500000002,fr
48.22012,16.379845500000002,de
36.7911585,34.580786,tr
53.494598,-6.235720000000001,und
52.5833,-2.13333,en
42.725232,25.4817455,bg
53.5583015,-1.4727815,en
48.382929,31.181446,ru
48.8588335,2.347003,und
53.717188,27.978099,ru
53.717188,27.978099,ru
53.717188,27.978099,ru
53.717188,27.978099,ru
53.717188,27.978099,ru
53.84127,-0.4250255,en
53.4569525,-2.23348,en
53.7879935,-2.1898305,en
45.461345,9.1593365,it
48.967638,2.113255,fr
52.226091,-2.749846,en
40.4777945,-3.7035075,ca
50.72094,-3.5148764999999997,en
50.72094,-3.5148764999999997,en
50.72094,-3.5148764999999997,en
53.475303499999995,-2.3495665,en
59.9724055,10.721526,no
41.162142,-8.621914,pt
44.863738,-0.58623,fr
46.1490785,14.9929975,sl
53.728524,-2.4837505,en
51.3854455,-0.2527539999999999,en
41.392657,2.1412275000000003,pl
51.390063,-0.278464,en
42.5625805,20.902068999999997,tl
52.404436,-4.0016169999999995,en
51.4715045,0.0149895,en
51.4715045,0.0149895,en
55.85830249999999,-4.2417514999999995,en
51.554019,0.127886,en
51.554019,0.127886,und
53.333738499999995,-2.664049,und
51.595833,-0.33706250000000004,en
40.9735915,39.517935,tr
40.9735915,39.517935,tr
40.9735915,39.517935,tr
40.9735915,39.517935,tr
40.9735915,39.517935,tr
40.9735915,39.517935,tr
52.633675999999994,5.0701195000000006,pl
51.1197445,-1.7283855,en
51.989920999999995,13.7416135,de
51.448455,5.452997,tr
48.154878999999994,11.5417535,und
36.401189,-6.104645,es
50.8882845,-3.370299,en
52.4561775,-2.056257,en
56.9714925,24.1286565,lv
37.38319799999999,-5.923545000000001,es
55.615368,-2.8030545,en
55.615368,-2.8030545,und
55.615368,-2.8030545,en
55.615368,-2.8030545,en
53.470437,-2.0964384999999996,en
54.5971,-5.9301,en
51.5377555,7.209208,tr
52.705673,6.3734665,nl
53.9318445,-1.2074825,en
36.502139,-4.976154,es
59.649268,16.600175999999998,sv
53.475034,-2.882006,en
52.2204505,0.5115780000000001,en
52.2204505,0.5115780000000001,en
52.2204505,0.5115780000000001,en
52.2204505,0.5115780000000001,en
52.2204505,0.5115780000000001,en
48.510291499999994,-2.7655005,fr
48.510291499999994,-2.7655005,fr
48.510291499999994,-2.7655005,en
38.9566025,35.24322,es
38.9566025,35.24322,es
53.739596,-1.590952,en
39.9300615,32.680234999999996,tr
36.5970805,-4.552328,es
36.5970805,-4.552328,es
36.5970805,-4.552328,es
36.5970805,-4.552328,es
36.5970805,-4.552328,es
51.0793705,1.120798,en
41.280539000000005,31.4425085,tr
50.213935,15.8411415,cs
52.2976445,-1.930983,en
52.2976445,-1.930983,en
51.8913745,5.226814,nl
41.119402,29.009389,ar
41.094589,28.992198,ar
41.453231,31.798249,tr
53.354902499999994,-6.2476215,und
37.916841,-1.1177955,und
50.855017,4.375468,und
51.5148305,-0.0350195,en
55.9431955,-3.2030085,en
51.745511,-1.1405495,en
52.194918,-2.21187,en
52.194918,-2.21187,en
48.154878999999994,11.5417535,und
51.544557,-3.2716585,en
45.072711,21.289454,ru
45.072711,21.289454,bg
52.2986655,5.6296194,pt
52.294736,4.9126465,nl
52.3839328,4.8267972,nl
53.354902499999994,-6.2476215,en
53.354902499999994,-6.2476215,en
59.9724055,10.721526,en
59.9724055,10.721526,en
53.697526499999995,-8.3498705,en
38.3489055,-0.515521,es
53.5944985,-1.381123,en
51.5148305,-0.0350195,en
52.506701,13.4246065,und
40.8853285,31.222491,tr
41.392657,2.1412275000000003,es
41.392657,2.1412275000000003,es
37.38319799999999,-5.923545000000001,und
37.38319799999999,-5.923545000000001,und
37.38319799999999,-5.923545000000001,und
37.38319799999999,-5.923545000000001,und
37.38319799999999,-5.923545000000001,es
67.7326185,25.2823005,en
51.5879015,-0.102162,en
51.5879015,-0.102162,und
51.5879015,-0.102162,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
59.37268,18.000525,sv
37.0028265,35.28488,und
50.726707,-1.842281,en
37.38319799999999,-5.923545000000001,es
43.3531475,-5.8812,und
38.8013775,-8.9508945,pt
46.0051,8.94889,en
52.200974,0.135916,en
48.985791000000006,2.460337,ht
40.202796000000006,29.1205295,tr
51.4516565,-0.1937195,ar
51.4516565,-0.1937195,ar
41.777698,-2.321318,es
41.777698,-2.321318,es
52.4939665,-1.8906405,en
52.969719,-1.172266,und
51.36666667,6.16666667,nl
60.454216,15.3997345,en
60.454216,15.3997345,en
60.454216,15.3997345,en
60.454216,15.3997345,en
50.9856734,11.0385278,de
50.9856734,11.0385278,de
50.9856734,11.0385278,de
53.1973495,-2.8948824999999996,en
51.446493,6.7280155,tr
40.202796000000006,29.1205295,tr
51.39432,0.02629899999999999,und
51.448455,5.452997,nl
53.9318445,-1.2074825,en
44.6993915,10.632197,it
44.6993915,10.632197,it
49.43312711,1.09808363,fr
40.545096,-3.6258845,es
50.4498254,30.51335,de
50.4498254,30.51335,de
48.8588335,2.347003,fr
37.180409,-3.5979675,es
37.180409,-3.5979675,es
51.3796495,-2.366933,en
61.4712615,24.429752,fi
40.4777945,-3.7035075,es
40.4777945,-3.7035075,pt
40.4777945,-3.7035075,es
37.839802500000005,27.838919500000003,tr
37.058257,27.363989,tr
48.8588335,2.347003,th
36.89007,30.680889,tr
36.89007,30.680889,tr
38.089566,27.741469,tr
51.0394445,-3.188091,en
36.764878,-4.424030999999999,es
44.449499,8.880845,it
38.5792385,42.6940675,hu
37.948986000000005,27.3726275,tr
37.058257,27.363989,tr
54.9210315,-7.866291,en
60.535505,22.262076,fi
41.548855,2.098367,es
55.1314185,-1.7396195,en
54.161071,-6.9446705,en
54.667202,-6.81351,und
41.27415,36.35702,tr
45.0536305,39.0332435,ru
45.0536305,39.0332435,ru
53.679886499999995,9.3726795,zh
40.4777945,-3.7035075,es
40.4777945,-3.7035075,es
45.757821500000006,4.835099,fr
53.2218045,7.065484,nl
53.2218045,7.065484,nl
53.2218045,7.065484,nl
53.354902499999994,-6.2476215,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
48.22012,16.379845500000002,und
48.22012,16.379845500000002,und
44.836092,20.388116,sv
55.618254,37.380889,und
41.613594500000005,21.743291,und
48.382929,31.181446,uk
48.382929,31.181446,uk
41.64032671,1.79048123,ca
48.837133,2.481242,en
48.837133,2.481242,en
48.837133,2.481242,en
39.306505,32.571236,tr
39.306505,32.571236,tr
51.500092,-0.148936,en
51.500092,-0.148936,en
51.9244575,4.2716075,nl
51.9244575,4.2716075,nl
51.9244575,4.2716075,nl
56.8077115,-5.1164015,und
44.836092,20.388116,en
48.8588335,2.347003,ht
53.3831645,-1.449612,en
49.406116,8.6833745,en
40.581855,-3.6058985,es
43.796076,7.4985825,fr
43.796076,7.4985825,fr
43.796076,7.4985825,fr
43.796076,7.4985825,fr
51.5469265,-0.1091815,en
51.5469265,-0.1091815,en
51.6452755,-0.0991635,en
57.739454,-4.200441,en
57.739454,-4.200441,en
40.4777945,-3.7035075,es
56.089654,12.7644935,sv
45.800371,9.0838175,it
45.800371,9.0838175,en
38.640761500000004,-4.094766,es
53.475303499999995,-2.3495665,en
53.475303499999995,-2.3495665,en
53.475303499999995,-2.3495665,und
52.905012,-1.280075,en
47.865257,12.000312,it
50.2024915,-5.478183,en
50.2024915,-5.478183,en
50.2024915,-5.478183,en
50.2024915,-5.478183,und
50.2024915,-5.478183,en
50.2024915,-5.478183,en
48.39349,10.83409,de
48.39349,10.83409,de
53.2169055,-3.0558050000000003,en
53.354902499999994,-6.2476215,en
53.2735025,-6.399521,en
53.2735025,-6.399521,en
53.2735025,-6.399521,en
52.34237,-2.2798325,en
48.7980125,2.309315,fr
48.7980125,2.309315,fr
39.649682,27.896022,tr
39.649682,27.896022,tr
53.801956,-1.56549,en
37.8146925,27.2590495,tr
37.8146925,27.2590495,tr
53.5583015,-1.4727815,en
53.3831645,-1.449612,en
43.9553855,3.52559,en
44.836092,20.388116,und
49.253529,4.054933999999999,fr
49.253529,4.054933999999999,fr
39.9656875,-4.0894595,es
38.3489055,-0.515521,ca
38.3489055,-0.515521,ca
48.382929,31.181446,ru
52.8981655,-1.327288,en
53.202922,-3.0294145,en
53.202922,-3.0294145,en
53.202922,-3.0294145,en
52.4939665,-1.8906405,en
40.4777945,-3.7035075,es
40.4777945,-3.7035075,es
40.4777945,-3.7035075,es
52.6221095,-1.683398,en
52.6221095,-1.683398,en
52.033567000000005,-0.7640635,en
53.9318445,-1.2074825,en
49.119072,6.650947,lv
53.5841845,-2.4349524999999996,en
41.0194805,39.590412,tr
53.841189,-3.032089,en
53.419396500000005,-2.7979079999999996,en
48.577833,2.2178385,fr
53.714256,-2.241185,en
50.958566000000005,-0.132603,en
48.306363000000005,10.9841525,de
39.9647495,32.567358,tr
55.7547875,37.427642500000005,ru
53.16817,-3.09071,en
39.4224845,-0.352529,es
48.3365335,2.698179,fr
50.9948175,-1.4773725,ar
50.9948175,-1.4773725,en
50.855017,4.375468,fr
50.855017,4.375468,fr
55.9431955,-3.2030085,en
41.094589,28.992198,tr
37.798666,-4.030642,es
55.503896999999995,-4.3293420000000005,en
55.503896999999995,-4.3293420000000005,en
52.4597335,-6.579388,en
40.45962299999999,39.492292,tr
54.4596395,-6.3276915,en
40.4777945,-3.7035075,es
52.4767475,6.0522045,en
53.343312999999995,-9.1065045,en
47.21439,-1.5577399,fr
45.69709,9.31229,it
53.4945455,-2.6408095,en
55.7547875,37.427642500000005,ru
54.5594145,-1.2225015,en
54.6868755,-5.898617,en
51.5936485,-1.2377155000000002,en
51.5936485,-1.2377155000000002,en
51.5936485,-1.2377155000000002,en
51.554019,0.127886,und
55.659324,13.364465,en
52.447226,-1.7874955,en
55.858737,-4.2501,en
55.858737,-4.2501,en
40.226213,28.954341,tr
40.226213,28.954341,tr
40.8856235,14.1289305,und
44.4455455,26.094806499999997,ja
51.454107,-0.01799,en
52.924444,-1.2301575,en
51.454107,-0.01799,en
53.304548,-3.5379895,en
47.661699,2.2581825,fr
47.716737,2.2024195,fr
58.97265,5.717128,no
51.8119315,0.7454514999999999,en
51.673868,-2.017107,en
53.7128295,-1.787248,en
36.5968065,31.830576,tr
42.698786,2.9046944999999997,fr
51.54950443,0.02493432,en
52.796791,-0.8380555,en
55.779262,37.666429,ru
44.836092,20.388116,und
44.836092,20.388116,und
51.5077235,7.4703055,de
51.5077235,7.4703055,de
43.4141905,-4.05702,es
43.4141905,-4.05702,es
43.4141905,-4.05702,es
55.9431955,-3.2030085,en
52.404436,-4.0016169999999995,en
36.764878,-4.424030999999999,es
50.502653,12.143051,de
52.905012,-1.280075,en
42.6977082,23.3218675,en
51.5424365,-0.159403,en
52.676700499999995,-1.125923,en
41.358305,2.111878,und
53.15480650000001,-6.815333,en
48.8601865,9.3603485,de
52.192372000000006,-1.701262,en
40.64557,29.4916195,tr
40.4,-3.68333,es
41.865378500000006,3.136577,es
39.983758,-6.140562,es
39.2203865,9.0958195,it
39.2203865,9.0958195,it
51.358931,-0.092633,en
51.358931,-0.092633,en
53.4230175,-2.5194485,en
39.5440315,32.7295625,tr
51.6680785,-0.3922755,en
51.6680785,-0.3922755,en
55.7594635,-4.18646,en
51.6791035,-3.230235,en
51.5476445,-0.0601675,und
51.500092,-0.148936,en
36.9875,35.3286,tr
39.7868135,30.4946315,tr
50.05958,14.4658755,cs
44.836092,20.388116,und
51.5469265,-0.1091815,en
51.5469265,-0.1091815,en
51.5469265,-0.1091815,en
51.5469265,-0.1091815,und
43.2435325,-0.272758,fr
43.2435325,-0.272758,fr
53.801956,-1.56549,en
45.6537,9.65103,it
50.1212355,8.636605500000002,cs
51.888605,0.82763,und
51.888605,0.82763,en
57.739454,-4.200441,en
42.1970575,-8.771557,es
55.867206,-3.965435,en
53.4001995,-2.3267745,und
51.6793275,39.236036,ru
51.6793275,39.236036,ru
53.343312999999995,-9.1065045,en
38.472831,43.353064,nl
55.410051,-1.701646,en
55.410051,-1.701646,en
53.4198785,-2.915427,und
52.1455165,-9.8693295,en
53.546065,-2.5159095,und
51.0132585,-3.1040825,en
51.0132585,-3.1040825,en
51.903863,-9.0333065,en
51.903863,-9.0333065,en
47.5598905,7.5829205,ja
48.154878999999994,11.5417535,es
48.154878999999994,11.5417535,en
63.131001,14.910717,sv
63.131001,14.910717,sv
45.461345,9.1593365,und
44.644748500000006,10.8969155,it
40.4777945,-3.7035075,es
52.400882,0.261901,en
36.9376195,34.345033,tr
52.171366000000006,6.3251385,nl
52.171366000000006,6.3251385,nl
45.886754,10.8195775,it
45.886754,10.8195775,it
50.4155725,-5.075986,en
41.392657,2.1412275000000003,ca
41.392657,2.1412275000000003,ca
41.392657,2.1412275000000003,ca
51.5424365,-0.159403,ja
40.36348,-3.833599,es
36.587921,34.079295,tr
51.5141,-0.1094,en
36.7652015,-4.0411825,es
51.6025805,-3.2696155,en
36.3582185,30.2841565,tr
44.836092,20.388116,sl
44.836092,20.388116,und
44.836092,20.388116,und
41.47921129,-5.75151398,es
51.461742,-0.35069249999999996,en
51.461742,-0.35069249999999996,en
39.982062,32.749072,tr
39.98206194,32.74907169,tr
53.546065,-2.5159095,en
59.934148,30.328698,und
50.839575,-0.191723,en
60.4797305,25.103917000000003,fi
48.382929,31.181446,uk
51.0707245,-0.3135045,tl
50.973897,14.645764,de
38.664602,29.4044435,tr
41.1547585,20.160294,und
50.997507,-3.927119,en
43.1158985,-6.5784105,es
52.506701,13.4246065,de
44.88786,20.459501,und
38.722466,-9.397333,pt
53.3831645,-1.449612,en
43.354759,-8.3397365,es
50.183550999999994,-5.0101475,en
53.93318,-1.069074,en
45.591202,8.0153535,it
61.631930999999994,23.8303145,fi
59.6194,9.50639,in
47.3169,9.245,de
47.274,8.4873,nl
53.354902499999994,-6.2476215,en
40.460957,17.2943415,it
54.007133,-1.464286,en
40.226213,28.954341,tr
40.226213,28.954341,tr
55.0061885,-7.312945,und
60.3916885,23.9460975,fi
49.331249,11.5458575,de
53.046747,6.130148,nl
40.9691995,39.7140255,tr
44.554451,4.7454225,en
44.554451,4.7454225,en
51.500092,-0.148936,en
43.707822500000006,3.864611,fr
43.2943095,5.405274,en
51.644289,-3.945735,en
44.836092,20.388116,und
51.2050445,-0.787528,tr
51.4795115,0.1618535,en
51.4795115,0.1618535,ht
55.7547875,37.427642500000005,ru
55.7547875,37.427642500000005,und
55.7547875,37.427642500000005,ru
51.498387,-0.216108,en
51.498387,-0.216108,und
49.443383999999995,2.088185,fr
41.904732,-8.3613625,es
43.345661,-8.422813000000001,en
47.320843000000004,5.1122309999999995,und
39.23989,-0.3031475,es
52.0054305,5.8966639999999995,nl
52.0054305,5.8966639999999995,und
49.83711,7.8828575,de
49.83711,7.8828575,de
49.83711,7.8828575,de
49.83711,7.8828575,de
42.8325525,-1.6092895,es
38.8157525,27.0219795,tr
52.349183,4.710732,nl
38.1365165,-1.2024435,es
48.7793015,9.1773475,de
55.9241995,12.237027,da
38.4654125,27.2521015,tr
51.500092,-0.148936,en
39.4535,28.1421,tr
48.154878999999994,11.5417535,de
46.18916350000001,6.247843,fr
46.740416,7.63827,en
39.551756999999995,-0.34698249999999997,es
50.840332,-0.130356,en
59.934148,30.328698,ru
59.934148,30.328698,und
51.585661,-3.025835,en
39.8889765,32.8183815,tr
48.583025,2.2667,fr
52.858974,-9.1100495,en
45.461345,9.1593365,it
45.4643,9.1897,it
45.461345,9.1593365,it
45.4643,9.1897,it
39.4535,28.1421,tr
36.764878,-4.424030999999999,und
36.764878,-4.424030999999999,pt
44.323875,23.807602000000003,en
51.5148305,-0.0350195,en
41.6693305,-4.779514,es
48.8588335,2.347003,fr
43.8833,11.1,it
53.3831645,-1.449612,und
37.955305,32.500079,tr
52.0571135,1.161663,en
52.0571135,1.161663,en
52.0571135,1.161663,en
52.0571135,1.161663,en
52.0571135,1.161663,en
44.4663285,16.4688705,und
44.4663285,16.4688705,und
51.5992555,-0.018734,en
52.2204505,0.5115780000000001,en
50.379938,3.1004829999999997,fr
53.470437,-2.0964384999999996,en
53.470437,-2.0964384999999996,en
53.470437,-2.0964384999999996,en
53.9662065,-1.0853245,en
51.292942,-0.7689714999999999,und
52.496339999999996,13.4108255,en
52.496339999999996,13.4108255,nl
52.496339999999996,13.4108255,en
36.89007,30.680889,tr
53.863767,-1.9086165,en
53.863767,-1.9086165,en
50.7820255,0.286119,en
41.8984165,12.5451455,it
53.335544,-3.101829,en
52.8601765,0.6276729999999999,en
52.8601765,0.6276729999999999,en
51.404908,-1.2548425,en
51.404908,-1.2548425,en
53.354902499999994,-6.2476215,en
50.4631745,7.7836165,tr
50.4631745,7.7836165,tr
46.4860805,9.806961,en
45.8517765,4.3458125,und
51.80108,-4.979893499999999,en
60.18331909,24.94893101,fi
60.18328857,24.94907773,fi
36.868748,-2.373698,es
51.489262999999994,-0.08816099999999999,en
40.382709000000006,-7.7163345,pt
40.4777945,-3.7035075,es
53.354902499999994,-6.2476215,en
51.2089665,6.0015730000000005,en
47.84542084,15.13109207,no
49.3387895,2.5083915,fr
52.294736,4.9126465,en
40.7970445,30.744386,tr
45.461345,9.1593365,it
39.22388689,9.12913778,it
53.470437,-2.0964384999999996,en
52.01527778,-9.26916667,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
59.934148,30.328698,ru
52.2204505,0.5115780000000001,en
55.85830249999999,-4.2417514999999995,en
53.9174485,-2.185285,en
51.249951,-0.757645,en
45.461345,9.1593365,fi
48.22012,16.379845500000002,tr
43.993824,1.840512,fr
52.1297125,20.9139875,pl
52.4939665,-1.8906405,en
56.3981685,-3.444643,en
39.5440315,32.7295625,tr
51.5424365,-0.159403,en
51.5424365,-0.159403,en
51.5160475,0.044914,und
59.6468735,17.8637335,en
51.457877,-2.5853900000000003,en
51.457877,-2.5853900000000003,en
51.457877,-2.5853900000000003,en
51.457877,-2.5853900000000003,en
51.457877,-2.5853900000000003,en
51.457877,-2.5853900000000003,en
37.955305,32.500079,tr
38.59613,-1.1723835,es
51.619615499999995,0.4110205,en
53.0968815,-1.383389,en
41.467262000000005,2.064897,ca
41.467262000000005,2.064897,ca
41.467262000000005,2.064897,ca
40.1839485,28.8292025,tr
37.8476005,-4.674251,es
48.382929,31.181446,uk
48.154878999999994,11.5417535,fa
48.154878999999994,11.5417535,fa
48.154878999999994,11.5417535,ar
53.4198785,-2.915427,en
51.314647,9.4600495,und
50.742268,-1.852607,en
50.742268,-1.852607,en
50.742268,-1.852607,en
50.742268,-1.852607,en
37.237665500000006,-6.918683,es
55.9431955,-3.2030085,en
43.9118285,17.6727535,und
42.428229,-8.627279,und
53.49538149999999,-0.325146,en
45.797242,13.5448155,it
38.748348,41.4987575,nl
37.0028265,35.28488,tr
51.452524,-0.9820305,en
50.402215,-4.14293,en
48.8588335,2.347003,en
50.05958,14.4658755,en
50.05958,14.4658755,en
45.771726,8.5993465,it
55.9431955,-3.2030085,en
36.756407,34.5407875,und
36.786953999999994,28.20218,tr
36.786953999999994,28.20218,tr
43.452970500000006,-3.4563895,pt
52.551141,5.905406,nl
43.620714,13.3750325,und
53.8159335,-1.76682,en
36.9797625,35.3740145,tr
45.7385185,4.753771499999999,fr
41.358305,2.111878,es
54.27548,9.709013,de
40.545096,-3.6258845,es
40.545096,-3.6258845,und
52.796791,-0.8380555,en
51.4970015,-3.1798,en
40.904636000000004,29.546309,tr
40.904636000000004,29.546309,und
38.3489055,-0.515521,und
38.3489055,-0.515521,und
51.367624,7.182586000000001,de
52.518414500000006,-8.761319,en
52.518414500000006,-8.761319,en
45.398722,11.890837,it
45.398722,11.890837,en
48.382929,31.181446,uk
51.498387,-0.216108,en
48.8588335,2.347003,und
51.825327,-3.023614,en
51.825327,-3.023614,en
51.825327,-3.023614,en
40.381563,-5.764682,es
54.8705185,-1.745536,en
54.068005,-2.7751315,und
52.6504325,1.368353,en
53.304548,-3.5379895,en
43.73150938,11.30533396,lt
43.703021,7.2530225,fr
43.703021,7.2530225,fr
43.703021,7.2530225,fr
43.703021,7.2530225,fr
43.703021,7.2530225,fr
40.4777945,-3.7035075,en
53.4198785,-2.915427,und
49.3285485,6.1237065,fr
37.870034,32.510723999999996,und
37.870034,32.510723999999996,tr
40.4777945,-3.7035075,en
52.2328355,21.06179,ru
51.452524,-0.9820305,en
45.3816475,9.16424,it
48.8588335,2.347003,fr
55.68135650000001,12.5247045,da
43.348402,3.2345155,fr
53.1816235,-0.8111189999999999,en
40.6280185,-8.639656500000001,pt
48.382929,31.181446,pt
53.649918,-6.7754335,en
52.3797985,9.761433,de
53.25609,-2.12657,en
57.03005527,-3.20897928,en
53.93318,-1.069074,en
56.1630435,10.169119,en
54.371360499999994,-6.550491,en
37.062044,37.387009000000006,tr
37.062044,37.387009000000006,tr
37.062044,37.387009000000006,tr
57.739454,-4.200441,en
52.556736,-1.2428105,en
54.9920555,-1.6453615,en
53.354902499999994,-6.2476215,und
41.1547585,20.160294,en
50.8290715,-0.1735341,en
55.8013465,-3.984748,en
52.551141,5.905406,nl
52.551141,5.905406,nl
52.506701,13.4246065,de
40.4777945,-3.7035075,und
51.4516565,-0.1937195,en
51.6178435,-0.7377640000000001,en
49.27322006,6.40001965,fr
45.76441193,3.05285692,fr
50.47870636,4.25974751,fr
47.46508408,1.17109442,fr
44.6062355,-0.76862717,fr
50.82324219,4.28836441,fr
49.98635101,2.0755291,fr
42.450053999999994,12.7558425,it
40.4777945,-3.7035075,es
40.1809345,-3.654526,es
51.524835499999995,-0.17311500000000002,en
52.506701,13.4246065,de
53.3933935,-0.764375,en
51.7771735,-3.212603,en
44.449499,8.880845,it
44.449499,8.880845,it
53.2094025,-0.1146495,en
53.526173,-0.057676,en
53.447207,-2.72983,en
51.3711545,0.5824535,en
53.354902499999994,-6.2476215,en
39.4224845,-0.352529,es
48.8588335,2.347003,und
51.08333333,-1.25,en
51.5424365,-0.159403,en
53.9318445,-1.2074825,en
54.1470185,12.145096,de
42.6724125,2.8232150000000003,fr
45.7791375,4.7429795,en
37.0028265,35.28488,tr
53.15480650000001,-6.815333,en
55.7547875,37.427642500000005,und
48.15,11.5833,de
37.058257,27.363989,tr
50.8318665,-0.0752265,en
51.8530915,-2.2294175,en
40.000466,32.841937,und
40.000466,32.841937,und
40.000466,32.841937,und
52.004562500000006,4.212730499999999,nl
36.945199,37.473806,und
40.202796000000006,29.1205295,tr
50.840332,-0.130356,en
41.73379,27.2151665,tr
43.868383,20.371251,und
52.994349,-1.3936535,en
55.9431955,-3.2030085,et
52.026258,8.547581000000001,en
48.818419000000006,2.4426215,fr
47.2792,8.763188,und
52.08419,5.0827670000000005,nl
41.1770845,41.8144715,tr
44.836092,20.388116,und
44.836092,20.388116,sl
47.377469000000005,8.5367615,de
47.377469000000005,8.5367615,de
47.377469000000005,8.5367615,und
47.377469000000005,8.5367615,fr
37.7667,38.7611,tr
37.0028265,35.28488,tr
48.9763535,14.49055,it
51.5469265,-0.1091815,tr
49.812135999999995,19.0380835,pl
51.5808955,-0.5594144999999999,en
53.5841845,-2.4349524999999996,en
37.38319799999999,-5.923545000000001,es
55.7547875,37.427642500000005,ru
55.7547875,37.427642500000005,ru
55.7547875,37.427642500000005,ru
44.4205155,12.188031,tr
44.4455455,26.094806499999997,ro
51.358931,-0.092633,en
51.4970015,-3.1798,en
40.007569,-3.6975135,es
54.516031,-6.0623535,en
41.323173999999995,28.324846,ko
41.9,12.5,it
38.5146485,43.359337499999995,in
52.997406999999995,6.558364,nl
53.4569525,-2.23348,en
53.4569525,-2.23348,und
39.8889765,32.8183815,tr
51.5494385,0.7212505,en
49.017549,2.59742,fr
41.8984165,12.5451455,und
41.8984165,12.5451455,it
35.934248999999994,14.380054,en
55.9431955,-3.2030085,en
55.9431955,-3.2030085,en
53.335544,-3.101829,en
37.1326215,-8.450893,pt
37.1326215,-8.450893,pt
37.1326215,-8.450893,und
41.162142,-8.621914,pt
41.8984165,12.5451455,it
42.5625805,20.902068999999997,en
54.941545000000005,-1.5685955,en
53.4146085,-2.1556405,en
49.965473,8.2429505,de
49.965473,8.2429505,de
52.641483,1.2730815,en
48.8588335,2.347003,fr
50.997507,-3.927119,en
61.714344,8.4442345,no
38.631015000000005,-9.045067,fr
42.187368500000005,14.2299845,en
40.7365355,31.6118565,tr
45.19626,18.696774,und
44.4663285,16.4688705,und
50.7011805,15.277004,en
48.891758,2.457877,fr
48.9036105,2.484774,fr
59.0159835,16.1939735,sv
59.0159835,16.1939735,de
49.381118,8.3731985,de
49.381118,8.3731985,de
49.381118,8.3731985,de
49.381118,8.3731985,und
49.381118,8.3731985,de
52.91553,-1.4707785,en
55.9431955,-3.2030085,en
64.893057,-19.00682,is
51.500092,-0.148936,ar
40.6536905,35.8263775,tr
51.814811,-2.7155145000000003,en
51.814811,-2.7155145000000003,en
51.814811,-2.7155145000000003,en
49.424944000000004,1.13659,en
51.3854455,-0.2527539999999999,en
49.510998,15.518244500000002,cs
52.967489,5.7888545,fr
52.967489,5.7888545,nl
52.858974,-9.1100495,en
54.220821,-4.398707,en
54.220821,-4.398707,en
54.220821,-4.398707,en
54.220821,-4.398707,en
55.6740375,-3.7691675,und
52.476104500000005,1.723524,und
65.181735,25.3252845,fi
65.181735,25.3252845,fi
43.5421,-5.6634,es
54.941545000000005,-1.5685955,en
54.941545000000005,-1.5685955,en
40.7365355,31.6118565,tr
41.254923,1.8497915,es
53.774091,-2.7016375000000004,ckb
41.072052,29.2699925,tr
48.723623,2.4228924999999997,fr
53.4198785,-2.915427,en
41.358305,2.111878,ca
53.3831645,-1.449612,en
53.774091,-2.7016375000000004,en
48.5693065,7.762207999999999,fr
54.0477955,-2.8563455,und
54.0477955,-2.8563455,und
55.9431955,-3.2030085,en
52.796791,-0.8380555,en
50.1212355,8.636605500000002,de
49.348483,8.159246,cy
41.0783915,-8.561306,pt
41.0783915,-8.561306,pt
54.595869,-5.928413,und
51.6977815,0.108918,en
53.7765575,20.4665495,pl
53.7270575,-1.0234285,en
53.7270575,-1.0234285,en
50.002788499999994,21.022104,pl
55.85830249999999,-4.2417514999999995,en
52.506701,13.4246065,th
43.610396,3.8742675,fr
45.0536305,39.0332435,ru
48.596169,6.5103805,fr
45.458901999999995,6.1115785,fr
46.272675,9.850946,it
40.176071,29.121293,tr
40.176071,29.121293,tr
41.3040065,2.0314455,ca
41.3040065,2.0314455,ca
41.3040065,2.0314455,und
54.899062,-1.5810944999999998,en
54.899062,-1.5810944999999998,en
54.899062,-1.5810944999999998,und
60.183343,24.675134999999997,et
60.183343,24.675134999999997,fi
60.183343,24.675134999999997,und
51.8532445,6.828014,de
51.720437,-0.525211,en
53.7240485,-1.9429825,en
53.7240485,-1.9429825,it
53.7240485,-1.9429825,en
39.6282435,19.8563435,und
37.407803,-2.763006,es
52.2802965,-1.574246,en
